"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","Zajtsev","0.409090909090909","0.288888888888889","0.590909090909091","0.303738317757009","0.318181818181818","0.391304347826087"
"3","Smotritel","0","0","0.0371900826446281","0.0981308411214953","0","0"
"5","Zinochka","0.295454545454545","0.355555555555556","0.185950413223141","0.299065420560748","0.340909090909091","0.304347826086957"
"7","Gusev","0.295454545454545","0.355555555555556","0.185950413223141","0.299065420560748","0.340909090909091","0.304347826086957"
