"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","konstantin_prohorovich","0.163411515513013","0.171186349542057","0.181191023235094","0.166988591662635","0.173380251981733","0.165107148842414"
"3","stepanida_karpovna","0.185929662534399","0.183730805963882","0.18047542411812","0.186763556464789","0.199089657914844","0.18452896366526"
"5","padcheretsin","0.26943567048871","0.208102142869945","0.254284401603209","0.21316162003781","0.239368929403058","0.218508978644891"
"7","nadenka","0.155090275540211","0.162335648865321","0.139345468768004","0.159380466575201","0.159707626386479","0.161263753501668"
"9","alinskoj","0.162780948099948","0.17396575607283","0.168784678713284","0.169532975600866","0.163933154370897","0.167522793105557"
"11","emeljan","0.0633519278237186","0.100679296685964","0.0759190035622884","0.1041727896587","0.0645203799429889","0.103068362240209"
