"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","juzhnyj_uragan","0.25","0","0.25","0","0.25","0"
"3","dub","0.25","0","0.25","0","0.25","0"
"5","nochnye_chasy","0.25","0","0.25","0","0.25","0"
"7","nochnaja_tishina","0.25","0","0.25","0","0.25","0"
