"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","Klefiston","0.5","0","0.5","0","0.5","0"
"3","Stif","0.5","0","0.5","0","0.5","0"
