"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","vsevesta","0.27418943434694","0.217568019891933","0.244880875257662","0.205213155896332","0.271876094908538","0.21052169964928"
"3","olga","0.386153689148296","0.198441161000335","0.404594118329905","0.256013122630148","0.313731876939571","0.268389999173289"
"5","mirved","0.153369105416632","0.187443217137666","0.114575328412601","0.162474390680384","0.207073950919752","0.16880630582281"
"7","svyatoslav","0.0834267293922391","0.144407784631569","0.11968781844596","0.13725586192591","0.106639230583556","0.134212885050689"
"9","volod","0.0226712819861744","0.0705302921627696","0.0292871704269926","0.0677821247124065","0.0217646150931347","0.0579301097212821"
"11","mal","0.0605885938650006","0.109023095682112","0.06836524944802","0.109580111307607","0.056981396843019","0.0998428406147219"
"13","zlovred","0.0196011658447178","0.0725864294936164","0.0186094396788597","0.0616812328472118","0.0219328347124295","0.0602961599679275"
