"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","fillida","0.254549972608292","0.164212841346448","0.298294302467297","0.192069482643523","0.220329476690927","0.20051603458763"
"3","demofont","0.114897720089594","0.131251850355033","0.0873011869297137","0.124928058256895","0.123763376654626","0.120970300085054"
"5","kreuza","0.0868561824063536","0.138441801341184","0.0979035506107812","0.127805727981099","0.0962848754708377","0.116386533726255"
"7","polimnestor","0.0991707429429456","0.116078939082788","0.0994696721251979","0.114533146153473","0.119678528699624","0.113758312494979"
"9","iliona","0.162204268654169","0.13924538409846","0.154232836357038","0.139086319375322","0.145121601943576","0.14280799427705"
"11","dramet","0.0877422695363261","0.110725245186727","0.0709858564438718","0.103514161097814","0.104045917064755","0.110705205614305"
"13","memnon","0.184742391069585","0.154442966771148","0.181446779842911","0.156358641487739","0.175445619963776","0.155242861933842"
"15","vestnik","0.00983645269273452","0.0456009718182117","0.0103658152231887","0.0417044630041359","0.0153306035118784","0.0396127572808849"
