"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","Parmen","0.10902725178835","0.131089246885549","0.0258876869046361","0.10265414288657","0.114766442781676","0.118730058044568"
"3","Dimitrij","0.288312273650615","0.212155067815139","0.286290916789896","0.223959851694383","0.273164117173462","0.231697428879447"
"5","Shujskij","0.161678318584637","0.176679761175382","0.244962283426479","0.207742258121904","0.192125793948724","0.196118691523134"
"7","Georgij","0.146934424121963","0.178373637990894","0.179091220814075","0.177482367742124","0.16229792547145","0.17339792182435"
"9","Ksenija","0.289905663676945","0.217440924544395","0.255592833042398","0.220379230257211","0.255502441160753","0.227754093521609"
"11","Nachalnik","0.00414206817749","0.0842613615886402","0.00817505902251665","0.0677821492978079","0.00214327946393378","0.0523018062068919"
