"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","ivan_petrovich","0.5","0.216216216216216","0.5","0.260869565217391","0.5","0.35"
"3","lakej","0.038961038961039","0.175675675675676","0.0112781954887218","0.141304347826087","0.038961038961039","0.12"
"5","aleksandr_ivanovich","0.383116883116883","0.27027027027027","0.466165413533835","0.326086956521739","0.344155844155844","0.29"
"7","shrejder","0.038961038961039","0.175675675675676","0.0112781954887218","0.141304347826087","0.038961038961039","0.12"
"9","katerina_aleksandrovna","0.038961038961039","0.162162162162162","0.0112781954887218","0.130434782608696","0.0779220779220779","0.12"
