"","Element","Value.30_SRIC_EX","Value.30_Max","Value.50_SRIC_EX","Value.50_Max","Value.70_SRIC_EX","Value.70_Max"
"1","donja_dolores","0.252083333333333","0.214452214452214","0.236503322259136","0.204081632653061","0.203675474254743","0.204743083003953"
"3","don_rafael","0.252083333333333","0.214452214452214","0.236503322259136","0.204081632653061","0.203675474254743","0.204743083003953"
"5","don_baltazar","0.10625","0.151515151515152","0.131852159468439","0.163265306122449","0.182334010840108","0.16600790513834"
"7","margarita","0.252083333333333","0.214452214452214","0.236503322259136","0.204081632653061","0.203675474254743","0.204743083003953"
"9","don_pablo","0.125","0.13986013986014","0.149709302325581","0.173469387755102","0.19969512195122","0.177766798418972"
"11","sekretar","0.0125","0.0652680652680653","0.00892857142857143","0.0510204081632653","0.00694444444444444","0.04199604743083"
